Equation,Answer
100 * 52 = ,5200
532 / 7 = ,76
55 + 51 = ,106
70 + 44 = ,114
5355 / 85 = ,63
44 * 43 = ,1892
84 * 96 = ,8064
67 + 13 = ,80
3 + 27 = ,30
1404 / 18 = ,78
60 - 68 = ,-8
99 * 7 = ,693
76 - 96 = ,-20
6 * 68 = ,408
38 + 77 = ,115
198 / 2 = ,99
555 / 37 = ,15
208 / 26 = ,8
6072 / 88 = ,69
49 * 38 = ,1862
11 - 68 = ,-57
6693 / 69 = ,97
98 * 97 = ,9506
3290 / 47 = ,70
98 + 11 = ,109
31 - 97 = ,-66
552 / 23 = ,24
55 + 76 = ,131
88 / 1 = ,88
37 + 2 = ,39
39 - 26 = ,13
874 / 38 = ,23
75 * 99 = ,7425
56 - 99 = ,-43
54 - 69 = ,-15
45 - 99 = ,-54
62 - 57 = ,5
21 * 1 = ,21
572 / 22 = ,26
97 * 7 = ,679
79 * 3 = ,237
61 * 69 = ,4209
1 + 41 = ,42
2464 / 88 = ,28
87 - 36 = ,51
83 + 43 = ,126
63 * 69 = ,4347
4830 / 70 = ,69
19 + 36 = ,55
87 - 10 = ,77
42 + 86 = ,128
61 * 88 = ,5368
7 + 43 = ,50
1992 / 24 = ,83
41 - 9 = ,32
64 + 82 = ,146
96 - 76 = ,20
31 * 78 = ,2418
1 * 16 = ,16
49 * 26 = ,1274
54 * 82 = ,4428
376 / 4 = ,94
108 / 27 = ,4
32 + 33 = ,65
39 + 7 = ,46
30 - 52 = ,-22
168 / 21 = ,8
56 - 1 = ,55
65 + 91 = ,156
65 * 100 = ,6500
248 / 62 = ,4
83 + 80 = ,163
95 + 27 = ,122
13 + 6 = ,19
69 + 21 = ,90
45 - 54 = ,-9
2 * 43 = ,86
9100 / 91 = ,100
648 / 81 = ,8
3 + 72 = ,75
14 * 92 = ,1288
83 - 43 = ,40
690 / 69 = ,10
21 + 5 = ,26
97 - 46 = ,51
17 - 98 = ,-81
46 + 41 = ,87
94 - 35 = ,59
7 + 70 = ,77
74 * 35 = ,2590
29 + 73 = ,102
1944 / 72 = ,27
5856 / 61 = ,96
89 * 78 = ,6942
81 + 44 = ,125
7656 / 87 = ,88
94 - 87 = ,7
52 * 30 = ,1560
2 + 3 = ,5
19 - 95 = ,-76
69 + 95 = ,164
13 * 1 = ,13
70 * 26 = ,1820
3 * 6 = ,18
9 + 34 = ,43
45 + 85 = ,130
1 + 100 = ,101
3268 / 86 = ,38
1140 / 57 = ,20
28 + 94 = ,122
10 * 45 = ,450
97 - 37 = ,60
42 - 13 = ,29
57 - 98 = ,-41
1520 / 76 = ,20
252 / 3 = ,84
87 + 79 = ,166
2 + 27 = ,29
7221 / 83 = ,87
53 * 13 = ,689
600 / 60 = ,10
70 + 38 = ,108
47 * 19 = ,893
73 * 96 = ,7008
65 + 40 = ,105
39 - 8 = ,31
1248 / 32 = ,39
1292 / 76 = ,17
85 * 58 = ,4930
65 * 47 = ,3055
36 - 10 = ,26
43 - 29 = ,14
22 - 28 = ,-6
36 * 33 = ,1188
1071 / 51 = ,21
22 + 13 = ,35
63 + 85 = ,148
17 - 84 = ,-67
90 * 10 = ,900
81 + 57 = ,138
58 * 80 = ,4640
86 + 90 = ,176
68 + 43 = ,111
20 * 47 = ,940
96 + 16 = ,112
6 * 45 = ,270
99 * 74 = ,7326
26 * 35 = ,910
850 / 85 = ,10
16 * 7 = ,112
56 * 57 = ,3192
36 - 33 = ,3
74 * 18 = ,1332
28 * 52 = ,1456
27 * 91 = ,2457
96 + 4 = ,100
25 * 47 = ,1175
60 - 50 = ,10
70 - 52 = ,18
74 - 72 = ,2
78 + 52 = ,130
37 + 46 = ,83
79 - 31 = ,48
38 + 58 = ,96
86 + 62 = ,148
40 * 30 = ,1200
140 / 28 = ,5
14 - 34 = ,-20
15 - 47 = ,-32
23 - 20 = ,3
10 - 95 = ,-85
67 + 94 = ,161
77 + 65 = ,142
8 * 74 = ,592
74 / 74 = ,1
37 - 96 = ,-59
688 / 8 = ,86
12 * 36 = ,432
1691 / 89 = ,19
42 + 99 = ,141
2580 / 86 = ,30
89 + 22 = ,111
667 / 23 = ,29
854 / 14 = ,61
90 * 5 = ,450
19 * 54 = ,1026
48 - 37 = ,11
72 * 60 = ,4320
80 - 57 = ,23
1496 / 34 = ,44
38 + 22 = ,60
53 * 14 = ,742
630 / 70 = ,9
940 / 20 = ,47
59 - 76 = ,-17
60 + 92 = ,152
78 * 25 = ,1950
53 - 34 = ,19
5 + 73 = ,78
6 - 70 = ,-64
800 / 50 = ,16
2619 / 97 = ,27
931 / 49 = ,19
475 / 25 = ,19
42 + 29 = ,71
6016 / 94 = ,64
1568 / 98 = ,16
63 + 88 = ,151
69 - 4 = ,65
65 + 66 = ,131
1242 / 27 = ,46
7154 / 98 = ,73
69 + 68 = ,137
595 / 17 = ,35
12 * 5 = ,60
1917 / 71 = ,27
3 - 61 = ,-58
9 + 79 = ,88
31 - 46 = ,-15
324 / 12 = ,27
85 - 49 = ,36
2241 / 83 = ,27
952 / 34 = ,28
26 + 24 = ,50
100 * 44 = ,4400
81 + 21 = ,102
27 - 89 = ,-62
76 - 21 = ,55
4680 / 90 = ,52
38 + 26 = ,64
89 + 79 = ,168
91 * 4 = ,364
25 - 82 = ,-57
10 + 78 = ,88
264 / 3 = ,88
81 * 84 = ,6804
3 - 89 = ,-86
198 / 2 = ,99
80 - 78 = ,2
22 - 30 = ,-8
65 + 98 = ,163
35 + 45 = ,80
95 * 94 = ,8930
81 - 10 = ,71
1840 / 92 = ,20
52 * 1 = ,52
3024 / 72 = ,42
99 + 2 = ,101
71 - 22 = ,49
414 / 9 = ,46
37 * 8 = ,296
10 * 37 = ,370
15 - 92 = ,-77
72 * 23 = ,1656
13 - 17 = ,-4
35 - 13 = ,22
53 - 74 = ,-21
29 + 63 = ,92
95 + 38 = ,133
76 + 20 = ,96
95 * 31 = ,2945
22 - 66 = ,-44
30 + 43 = ,73
66 * 80 = ,5280
3822 / 98 = ,39
624 / 8 = ,78
73 + 13 = ,86
51 - 100 = ,-49
83 + 58 = ,141
3072 / 48 = ,64
100 + 68 = ,168
8 + 14 = ,22
87 / 29 = ,3
71 * 63 = ,4473
17 - 69 = ,-52
38 + 87 = ,125
1960 / 49 = ,40
48 * 30 = ,1440
80 / 1 = ,80
83 + 60 = ,143
36 - 96 = ,-60
46 - 55 = ,-9
41 + 60 = ,101
53 + 50 = ,103
81 * 80 = ,6480
83 + 56 = ,139
190 / 2 = ,95
5 - 73 = ,-68
12 + 96 = ,108
59 * 68 = ,4012
79 - 7 = ,72
1386 / 22 = ,63
29 * 81 = ,2349
60 + 30 = ,90
83 - 92 = ,-9
39 - 3 = ,36
65 - 5 = ,60
33 + 96 = ,129
3245 / 59 = ,55
79 - 27 = ,52
90 + 54 = ,144
37 + 91 = ,128
3922 / 53 = ,74
60 * 96 = ,5760
3403 / 41 = ,83
6500 / 100 = ,65
188 / 2 = ,94
99 * 81 = ,8019
82 * 50 = ,4100
7500 / 75 = ,100
83 * 70 = ,5810
95 - 15 = ,80
1320 / 24 = ,55
44 + 14 = ,58
9 + 72 = ,81
10 - 99 = ,-89
31 + 4 = ,35
90 - 17 = ,73
83 * 84 = ,6972
18 + 23 = ,41
8 * 35 = ,280
384 / 6 = ,64
4644 / 86 = ,54
43 + 27 = ,70
82 + 59 = ,141
49 - 98 = ,-49
680 / 17 = ,40
97 - 23 = ,74
63 - 40 = ,23
76 + 13 = ,89
89 + 38 = ,127
67 + 45 = ,112
72 - 14 = ,58
20 * 18 = ,360
2322 / 54 = ,43
73 * 47 = ,3431
71 + 18 = ,89
96 - 75 = ,21
78 + 67 = ,145
94 + 45 = ,139
53 * 86 = ,4558
31 + 40 = ,71
78 * 40 = ,3120
2964 / 39 = ,76
52 * 92 = ,4784
5325 / 75 = ,71
87 * 40 = ,3480
82 * 9 = ,738
1960 / 56 = ,35
37 - 29 = ,8
27 * 3 = ,81
8 + 29 = ,37
98 - 11 = ,87
2871 / 33 = ,87
60 * 52 = ,3120
14 * 99 = ,1386
15 * 86 = ,1290
93 + 34 = ,127
276 / 92 = ,3
37 + 14 = ,51
93 * 84 = ,7812
57 + 87 = ,144
14 * 8 = ,112
43 * 2 = ,86
80 - 16 = ,64
96 * 93 = ,8928
93 - 29 = ,64
73 * 64 = ,4672
19 - 18 = ,1
207 / 23 = ,9
17 + 6 = ,23
52 * 69 = ,3588
45 * 90 = ,4050
2211 / 67 = ,33
30 * 58 = ,1740
5 * 92 = ,460
13 - 14 = ,-1
69 * 11 = ,759
1728 / 18 = ,96
42 * 82 = ,3444
2480 / 31 = ,80
84 - 8 = ,76
4 - 92 = ,-88
63 - 64 = ,-1
60 * 59 = ,3540
97 - 50 = ,47
56 + 71 = ,127
732 / 12 = ,61
31 * 85 = ,2635
35 - 1 = ,34
16 - 24 = ,-8
80 + 13 = ,93
4455 / 55 = ,81
81 - 15 = ,66
80 - 100 = ,-20
3198 / 41 = ,78
38 * 40 = ,1520
98 + 28 = ,126
18 * 56 = ,1008
31 - 15 = ,16
4828 / 68 = ,71
61 * 19 = ,1159
40 - 5 = ,35
1200 / 50 = ,24
46 - 33 = ,13
45 - 74 = ,-29
703 / 19 = ,37
76 - 48 = ,28
17 - 66 = ,-49
31 * 41 = ,1271
14 - 60 = ,-46
780 / 78 = ,10
255 / 17 = ,15
84 * 51 = ,4284
68 + 31 = ,99
17 + 78 = ,95
93 * 82 = ,7626
276 / 92 = ,3
1380 / 46 = ,30
83 - 73 = ,10
35 * 9 = ,315
2668 / 29 = ,92
16 + 60 = ,76
78 - 17 = ,61
79 * 18 = ,1422
2378 / 29 = ,82
6142 / 83 = ,74
15 + 8 = ,23
71 - 63 = ,8
98 / 7 = ,14
88 * 63 = ,5544
13 - 59 = ,-46
71 * 76 = ,5396
30 - 26 = ,4
85 - 95 = ,-10
57 - 29 = ,28
8352 / 96 = ,87
5160 / 86 = ,60
50 * 57 = ,2850
28 * 46 = ,1288
1591 / 37 = ,43
14 - 90 = ,-76
28 - 64 = ,-36
29 * 8 = ,232
30 - 96 = ,-66
31 + 25 = ,56
69 + 74 = ,143
73 * 27 = ,1971
77 / 7 = ,11
665 / 7 = ,95
60 * 40 = ,2400
87 + 2 = ,89
89 * 34 = ,3026
50 * 27 = ,1350
4 * 14 = ,56
31 * 28 = ,868
12 - 30 = ,-18
5 + 95 = ,100
51 + 47 = ,98
1 + 20 = ,21
3332 / 68 = ,49
87 + 44 = ,131
83 * 34 = ,2822
82 + 88 = ,170
5 * 26 = ,130
10 - 91 = ,-81
75 + 23 = ,98
91 - 4 = ,87
650 / 25 = ,26
63 + 30 = ,93
85 + 75 = ,160
85 * 53 = ,4505
1302 / 62 = ,21
11 + 68 = ,79
5734 / 61 = ,94
100 * 13 = ,1300
69 - 65 = ,4
68 - 69 = ,-1
67 * 16 = ,1072
98 + 87 = ,185
37 - 84 = ,-47
85 - 20 = ,65
94 * 52 = ,4888
87 * 27 = ,2349
61 + 95 = ,156
25 / 25 = ,1
196 / 4 = ,49
66 - 81 = ,-15
2 - 17 = ,-15
51 * 10 = ,510
6 * 63 = ,378
3520 / 44 = ,80
3844 / 62 = ,62
2926 / 38 = ,77
54 * 76 = ,4104
26 + 18 = ,44
97 + 26 = ,123
100 - 82 = ,18
27 - 82 = ,-55
50 * 83 = ,4150
100 - 92 = ,8
36 + 35 = ,71
79 + 98 = ,177
90 - 75 = ,15
9702 / 99 = ,98
77 * 58 = ,4466
84 * 94 = ,7896
53 * 36 = ,1908
92 - 78 = ,14
39 * 79 = ,3081
5 * 5 = ,25
6 * 83 = ,498
5568 / 58 = ,96
24 + 25 = ,49
6693 / 69 = ,97
46 * 33 = ,1518
26 - 86 = ,-60
4800 / 64 = ,75
75 * 67 = ,5025
40 + 34 = ,74
1452 / 33 = ,44
17 - 85 = ,-68
3 + 55 = ,58
38 + 7 = ,45
10 * 59 = ,590
21 - 67 = ,-46
82 + 53 = ,135
44 * 79 = ,3476
8 + 23 = ,31
2928 / 61 = ,48
73 + 67 = ,140
49 * 16 = ,784
6 + 35 = ,41
3071 / 83 = ,37
19 * 26 = ,494
513 / 9 = ,57
1692 / 94 = ,18
759 / 33 = ,23
19 * 23 = ,437
75 + 28 = ,103
22 + 59 = ,81
42 - 48 = ,-6
420 / 14 = ,30
84 * 68 = ,5712
230 / 46 = ,5
95 + 73 = ,168
94 + 29 = ,123
33 + 16 = ,49
18 - 27 = ,-9
51 * 50 = ,2550
41 - 27 = ,14
79 - 30 = ,49
2604 / 62 = ,42
24 + 14 = ,38
69 + 81 = ,150
2 * 45 = ,90
300 / 50 = ,6
30 + 16 = ,46
53 + 15 = ,68
98 * 99 = ,9702
8118 / 82 = ,99
55 + 87 = ,142
41 * 22 = ,902
94 * 69 = ,6486
50 + 72 = ,122
36 - 1 = ,35
43 * 33 = ,1419
69 * 46 = ,3174
99 * 10 = ,990
65 - 51 = ,14
600 / 25 = ,24
65 + 98 = ,163
64 - 30 = ,34
38 - 70 = ,-32
58 - 34 = ,24
94 + 53 = ,147
63 + 19 = ,82
81 - 12 = ,69
5628 / 67 = ,84
52 * 71 = ,3692
66 + 59 = ,125
11 + 57 = ,68
59 * 89 = ,5251
59 + 66 = ,125
58 - 10 = ,48
36 + 49 = ,85
87 + 17 = ,104
8 - 71 = ,-63
11 + 43 = ,54
91 * 2 = ,182
1215 / 45 = ,27
4 - 43 = ,-39
9 - 55 = ,-46
43 + 63 = ,106
1157 / 13 = ,89
43 - 16 = ,27
4730 / 55 = ,86
4140 / 60 = ,69
81 - 55 = ,26
30 - 38 = ,-8
43 * 68 = ,2924
50 * 40 = ,2000
100 * 38 = ,3800
62 * 50 = ,3100
7 + 48 = ,55
67 + 77 = ,144
55 + 97 = ,152
38 - 61 = ,-23
82 + 42 = ,124
75 * 16 = ,1200
32 * 20 = ,640
54 - 58 = ,-4
83 - 83 = ,0
4 + 28 = ,32
95 - 17 = ,78
1001 / 11 = ,91
25 - 6 = ,19
34 + 34 = ,68
17 + 37 = ,54
2262 / 58 = ,39
60 - 62 = ,-2
46 + 34 = ,80
86 - 39 = ,47
24 * 57 = ,1368
4 * 2 = ,8
33 - 65 = ,-32
53 + 80 = ,133
45 / 5 = ,9
61 - 86 = ,-25
64 + 91 = ,155
93 + 72 = ,165
7 + 45 = ,52
378 / 18 = ,21
2220 / 30 = ,74
4 + 45 = ,49
23 - 33 = ,-10
4 - 65 = ,-61
77 - 65 = ,12
8100 / 81 = ,100
8 * 92 = ,736
3 - 2 = ,1
17 * 88 = ,1496
1610 / 70 = ,23
1976 / 76 = ,26
74 - 13 = ,61
14 - 59 = ,-45
78 + 96 = ,174
29 + 28 = ,57
96 * 36 = ,3456
1 * 2 = ,2
27 * 22 = ,594
4503 / 57 = ,79
75 - 26 = ,49
19 * 63 = ,1197
84 - 91 = ,-7
18 + 43 = ,61
12 * 90 = ,1080
62 - 17 = ,45
78 * 50 = ,3900
66 + 76 = ,142
252 / 36 = ,7
34 - 73 = ,-39
2769 / 71 = ,39
38 - 47 = ,-9
1748 / 92 = ,19
5040 / 60 = ,84
7728 / 92 = ,84
92 + 39 = ,131
25 - 30 = ,-5
13 + 81 = ,94
3 + 24 = ,27
29 * 38 = ,1102
48 - 44 = ,4
26 + 56 = ,82
75 - 83 = ,-8
5 - 89 = ,-84
54 + 1 = ,55
45 * 54 = ,2430
94 + 86 = ,180
31 + 93 = ,124
88 - 8 = ,80
192 / 8 = ,24
29 * 72 = ,2088
78 + 39 = ,117
1537 / 53 = ,29
76 * 79 = ,6004
91 - 53 = ,38
90 + 7 = ,97
6 + 47 = ,53
81 - 96 = ,-15
4828 / 68 = ,71
93 + 30 = ,123
76 - 20 = ,56
25 * 99 = ,2475
3 * 13 = ,39
76 + 87 = ,163
59 * 60 = ,3540
51 * 48 = ,2448
50 * 63 = ,3150
23 * 45 = ,1035
88 * 65 = ,5720
88 - 84 = ,4
54 - 20 = ,34
99 - 57 = ,42
584 / 73 = ,8
14 - 60 = ,-46
4088 / 73 = ,56
45 + 31 = ,76
85 - 66 = ,19
35 + 33 = ,68
3159 / 81 = ,39
28 - 70 = ,-42
22 * 93 = ,2046
86 + 52 = ,138
400 / 20 = ,20
3486 / 83 = ,42
92 + 15 = ,107
65 * 5 = ,325
3120 / 60 = ,52
2 + 68 = ,70
35 * 51 = ,1785
33 - 78 = ,-45
60 + 65 = ,125
720 / 36 = ,20
18 + 89 = ,107
3772 / 82 = ,46
25 * 94 = ,2350
26 + 73 = ,99
6708 / 86 = ,78
2698 / 38 = ,71
27 * 25 = ,675
37 * 77 = ,2849
67 + 44 = ,111
15 * 18 = ,270
75 + 27 = ,102
45 + 84 = ,129
90 + 15 = ,105
2508 / 57 = ,44
97 * 28 = ,2716
46 * 9 = ,414
23 * 84 = ,1932
82 + 35 = ,117
2352 / 49 = ,48
12 * 39 = ,468
35 + 62 = ,97
6 + 35 = ,41
60 - 57 = ,3
4819 / 79 = ,61
81 * 56 = ,4536
1540 / 70 = ,22
7 + 46 = ,53
12 + 45 = ,57
65 - 83 = ,-18
21 - 94 = ,-73
8 * 31 = ,248
24 + 27 = ,51
87 + 14 = ,101
19 + 2 = ,21
39 + 28 = ,67
4095 / 63 = ,65
46 - 12 = ,34
40 + 90 = ,130
74 + 49 = ,123
95 + 90 = ,185
52 + 74 = ,126
70 * 54 = ,3780
56 * 77 = ,4312
66 - 71 = ,-5
7584 / 96 = ,79
1254 / 66 = ,19
57 + 75 = ,132
116 / 58 = ,2
3198 / 39 = ,82
14 - 32 = ,-18
5194 / 53 = ,98
1015 / 29 = ,35
73 * 14 = ,1022
273 / 91 = ,3
67 + 29 = ,96
1386 / 99 = ,14
21 + 1 = ,22
999 / 37 = ,27
51 - 97 = ,-46
59 - 12 = ,47
81 + 69 = ,150
31 * 11 = ,341
1653 / 29 = ,57
89 - 75 = ,14
98 + 24 = ,122
1679 / 23 = ,73
24 * 32 = ,768
528 / 44 = ,12
89 - 52 = ,37
57 - 59 = ,-2
17 - 50 = ,-33
76 * 57 = ,4332
55 * 61 = ,3355
76 - 13 = ,63
32 * 50 = ,1600
86 - 69 = ,17
6438 / 74 = ,87
5 * 95 = ,475
64 - 43 = ,21
2160 / 45 = ,48
43 + 89 = ,132
97 - 1 = ,96
27 + 100 = ,127
25 - 25 = ,0
64 + 22 = ,86
35 * 26 = ,910
2 + 17 = ,19
8 - 99 = ,-91
32 * 80 = ,2560
72 * 68 = ,4896
60 * 59 = ,3540
65 - 81 = ,-16
3843 / 63 = ,61
100 * 99 = ,9900
4256 / 56 = ,76
183 / 61 = ,3
93 * 89 = ,8277
52 * 39 = ,2028
83 + 92 = ,175
25 * 95 = ,2375
90 * 85 = ,7650
73 * 14 = ,1022
140 / 4 = ,35
64 * 25 = ,1600
59 - 30 = ,29
52 - 8 = ,44
1517 / 41 = ,37
84 * 6 = ,504
1666 / 34 = ,49
96 - 30 = ,66
60 * 78 = ,4680
12 * 100 = ,1200
64 * 50 = ,3200
46 + 33 = ,79
49 + 19 = ,68
90 * 90 = ,8100
14 - 92 = ,-78
58 * 31 = ,1798
210 / 3 = ,70
6 - 45 = ,-39
14 + 89 = ,103
68 + 83 = ,151
2380 / 35 = ,68
19 - 55 = ,-36
8 * 100 = ,800
47 - 36 = ,11
88 - 91 = ,-3
1222 / 13 = ,94
97 + 28 = ,125
29 + 15 = ,44
79 + 5 = ,84
43 * 22 = ,946
70 - 24 = ,46
76 + 56 = ,132
23 - 82 = ,-59
1675 / 25 = ,67
99 - 40 = ,59
16 + 25 = ,41
1144 / 22 = ,52
43 - 1 = ,42
61 - 42 = ,19
475 / 25 = ,19
24 - 10 = ,14
21 - 2 = ,19
49 * 8 = ,392
18 * 9 = ,162
15 + 90 = ,105
4465 / 47 = ,95
89 + 1 = ,90
27 + 48 = ,75
10 * 14 = ,140
66 * 68 = ,4488
45 * 66 = ,2970
1 + 19 = ,20
174 / 6 = ,29
80 + 65 = ,145
60 - 94 = ,-34
7050 / 75 = ,94
81 - 80 = ,1
39 - 76 = ,-37
60 - 46 = ,14
14 - 80 = ,-66
68 + 35 = ,103
59 + 40 = ,99
28 * 18 = ,504
51 - 60 = ,-9
70 * 16 = ,1120
1258 / 37 = ,34
57 * 14 = ,798
9 * 24 = ,216
82 + 11 = ,93
57 - 60 = ,-3
96 - 22 = ,74
41 + 82 = ,123
50 + 37 = ,87
25 - 41 = ,-16
56 - 13 = ,43
31 * 83 = ,2573
11 - 37 = ,-26
2064 / 24 = ,86
75 / 5 = ,15
27 * 87 = ,2349
1 + 5 = ,6
49 + 70 = ,119
5841 / 59 = ,99
87 + 1 = ,88
62 * 41 = ,2542
95 + 58 = ,153
50 * 35 = ,1750
45 * 55 = ,2475
71 + 75 = ,146
88 + 85 = ,173
25 * 1 = ,25
42 + 14 = ,56
7100 / 100 = ,71
24 * 24 = ,576
94 + 18 = ,112
74 - 60 = ,14
5 / 5 = ,1
8 * 24 = ,192
5 + 84 = ,89
65 - 15 = ,50
72 + 30 = ,102
672 / 32 = ,21
82 - 36 = ,46
7 - 79 = ,-72
24 - 29 = ,-5
59 - 27 = ,32
28 + 8 = ,36
70 - 63 = ,7
1300 / 100 = ,13
96 + 84 = ,180
1 + 88 = ,89
50 - 54 = ,-4
4154 / 62 = ,67
5160 / 60 = ,86
92 * 100 = ,9200
600 / 50 = ,12
2436 / 28 = ,87
84 - 26 = ,58
64 - 33 = ,31
216 / 24 = ,9
43 - 54 = ,-11
90 + 24 = ,114
5400 / 100 = ,54
36 - 11 = ,25
69 * 44 = ,3036
97 * 8 = ,776
9 + 87 = ,96
68 * 33 = ,2244
4290 / 78 = ,55
627 / 11 = ,57
18 * 41 = ,738
19 + 18 = ,37
3285 / 45 = ,73
60 + 14 = ,74
99 * 42 = ,4158
59 * 45 = ,2655
189 / 3 = ,63
1974 / 47 = ,42
42 - 17 = ,25
17 * 18 = ,306
1036 / 74 = ,14
69 + 10 = ,79
55 + 99 = ,154
782 / 34 = ,23
45 + 5 = ,50
2117 / 73 = ,29
259 / 37 = ,7
47 * 25 = ,1175
19 - 25 = ,-6
98 * 99 = ,9702
46 + 91 = ,137
25 * 41 = ,1025
82 + 26 = ,108
51 - 94 = ,-43
22 - 19 = ,3
6 - 50 = ,-44
30 - 13 = ,17
9506 / 98 = ,97
790 / 79 = ,10
2448 / 68 = ,36
8730 / 97 = ,90
36 * 65 = ,2340
3956 / 46 = ,86
5796 / 84 = ,69
69 + 14 = ,83
83 * 19 = ,1577
8091 / 93 = ,87
3105 / 69 = ,45
54 + 18 = ,72
41 + 57 = ,98
75 + 46 = ,121
40 - 12 = ,28
42 - 9 = ,33
29 + 65 = ,94
1170 / 15 = ,78
6 * 51 = ,306
84 + 29 = ,113
97 - 72 = ,25
5734 / 94 = ,61
57 * 64 = ,3648
15 + 6 = ,21
485 / 97 = ,5
97 - 68 = ,29
1 - 88 = ,-87
71 - 23 = ,48
18 - 28 = ,-10
61 + 76 = ,137
32 + 47 = ,79
79 + 64 = ,143
43 * 21 = ,903
76 * 88 = ,6688
95 - 35 = ,60
20 - 30 = ,-10
54 / 2 = ,27
9 + 67 = ,76
13 - 92 = ,-79
58 * 65 = ,3770
56 + 86 = ,142
53 * 62 = ,3286
240 / 24 = ,10
27 * 65 = ,1755
35 - 12 = ,23
86 + 30 = ,116
58 * 82 = ,4756
92 + 59 = ,151
20 - 28 = ,-8
95 - 29 = ,66
49 - 63 = ,-14
1520 / 76 = ,20
49 * 91 = ,4459
52 + 19 = ,71
65 + 44 = ,109
25 - 94 = ,-69
3774 / 74 = ,51
17 * 40 = ,680
40 + 68 = ,108
92 - 23 = ,69
735 / 21 = ,35
46 * 78 = ,3588
39 + 8 = ,47
69 * 24 = ,1656
1 + 19 = ,20
4400 / 80 = ,55
17 * 46 = ,782
37 * 92 = ,3404
4 * 39 = ,156
7 - 15 = ,-8
42 * 56 = ,2352
20 - 44 = ,-24
66 * 1 = ,66
3268 / 43 = ,76
51 + 47 = ,98
34 - 86 = ,-52
4 - 73 = ,-69
72 * 57 = ,4104
5 + 44 = ,49
60 * 42 = ,2520
6 * 85 = ,510
6 * 54 = ,324
100 + 47 = ,147
6 - 5 = ,1
38 + 79 = ,117
49 + 87 = ,136
2160 / 27 = ,80
4 + 96 = ,100
3108 / 84 = ,37
2528 / 32 = ,79
90 - 69 = ,21
60 + 8 = ,68
1378 / 53 = ,26
25 - 40 = ,-15
72 + 50 = ,122
17 + 58 = ,75
41 + 13 = ,54
7735 / 91 = ,85
3220 / 46 = ,70
42 - 32 = ,10
2088 / 87 = ,24
5088 / 96 = ,53
36 + 78 = ,114
43 + 42 = ,85
70 + 69 = ,139
41 * 49 = ,2009
92 + 92 = ,184
92 * 42 = ,3864
92 - 62 = ,30
87 * 74 = ,6438
25 - 78 = ,-53
2479 / 67 = ,37
216 / 27 = ,8
44 * 25 = ,1100
57 - 46 = ,11
44 + 78 = ,122
17 * 78 = ,1326
18 - 1 = ,17
45 + 62 = ,107
95 + 57 = ,152
1 * 83 = ,83
47 - 1 = ,46
59 - 57 = ,2
4402 / 71 = ,62
31 + 85 = ,116
57 / 19 = ,3
68 * 10 = ,680
74 - 81 = ,-7
93 * 65 = ,6045
90 - 4 = ,86
11 * 45 = ,495
1702 / 23 = ,74
71 - 78 = ,-7
819 / 21 = ,39
5775 / 75 = ,77
1358 / 97 = ,14
24 - 81 = ,-57
16 * 100 = ,1600
95 - 43 = ,52
88 - 36 = ,52
38 + 38 = ,76
22 - 71 = ,-49
16 * 37 = ,592
42 + 5 = ,47
91 * 11 = ,1001
35 + 1 = ,36
72 * 23 = ,1656
22 - 93 = ,-71
29 - 5 = ,24
27 + 63 = ,90
3456 / 36 = ,96
498 / 6 = ,83
513 / 57 = ,9
24 - 71 = ,-47
89 + 97 = ,186
79 * 36 = ,2844
4 + 87 = ,91
3408 / 48 = ,71
1344 / 56 = ,24
33 - 75 = ,-42
6059 / 83 = ,73
57 - 89 = ,-32
90 - 47 = ,43
58 + 41 = ,99
30 - 63 = ,-33
16 - 37 = ,-21
21 + 65 = ,86
25 - 41 = ,-16
13 * 29 = ,377
91 * 73 = ,6643
91 + 17 = ,108
12 * 74 = ,888
23 - 43 = ,-20
46 - 10 = ,36
1536 / 96 = ,16
2262 / 26 = ,87
3026 / 89 = ,34
49 * 46 = ,2254
61 + 51 = ,112
13 - 51 = ,-38
37 + 87 = ,124
92 - 28 = ,64
57 + 4 = ,61
825 / 15 = ,55
27 + 83 = ,110
30 * 85 = ,2550
41 - 23 = ,18
51 + 17 = ,68
82 + 38 = ,120
156 / 52 = ,3
73 + 91 = ,164
70 + 31 = ,101
14 * 5 = ,70
29 - 5 = ,24
864 / 9 = ,96
60 - 34 = ,26
50 + 64 = ,114
88 + 55 = ,143
94 * 42 = ,3948
2590 / 74 = ,35
1064 / 56 = ,19
59 - 37 = ,22
45 * 35 = ,1575
72 - 17 = ,55
15 * 92 = ,1380
66 * 30 = ,1980
99 - 61 = ,38
1872 / 52 = ,36
48 * 4 = ,192
84 + 94 = ,178
77 + 18 = ,95
5642 / 91 = ,62
34 - 59 = ,-25
13 + 84 = ,97
55 - 23 = ,32
18 + 64 = ,82
42 - 6 = ,36
20 - 85 = ,-65
71 - 21 = ,50
1598 / 17 = ,94
92 * 32 = ,2944
918 / 27 = ,34
26 - 73 = ,-47
30 + 96 = ,126
56 / 56 = ,1
63 + 65 = ,128
59 + 34 = ,93
92 - 9 = ,83
49 + 71 = ,120
3588 / 39 = ,92
56 + 69 = ,125
22 + 38 = ,60
55 * 70 = ,3850
35 * 93 = ,3255
37 + 40 = ,77
1462 / 43 = ,34
1152 / 96 = ,12
1860 / 60 = ,31
2730 / 65 = ,42
6138 / 66 = ,93
